,Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,Air Aspiration Method Desc,Trans,Trans Desc,# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Annual Fuel1 Cost - Conventional Fuel,Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Calc Approach Desc,Unique Label?,Label Recalc?,Suppressed?,Police/Emerg?,Cyl Deact?,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,GHG Rating (1-10 rating on Label),$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) 
56,2015,Mercedes-Benz,Mercedes-Benz,SL 550,MBX,222,4.7,8,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2850,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,5,3250.0
57,2015,Mercedes-Benz,Mercedes-Benz,SL 63 AMG,MBX,226,5.5,8,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3000,2,2,1,Two Seaters,Vehicle Specific 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,4,4000.0
58,2015,Mercedes-Benz,Mercedes-Benz,SL 65 AMG,MBX,228,6.0,12,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3350,2,1,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,MFI,Multipoint/sequential fuel injection,N,5W30 / 225.10,Y,Yes,4,5750.0
59,2015,Mercedes-Benz,Mercedes-Benz,SLK 250,MBX,232,1.8,4,Auto(A7),Turbocharged,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2200,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W30 / 225.10,N,No,6,
60,2015,Mercedes-Benz,Mercedes-Benz,SLK 250,MBX,233,1.8,4,Manual(M6),Turbocharged,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2200,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W30 / 225.10,N,No,6,
61,2015,Mercedes-Benz,Mercedes-Benz,SLK 350,MBX,236,3.5,6,Auto(A7),Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2400,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W30 / 225.10,Y,Yes,6,1000.0
62,2015,Mercedes-Benz,Mercedes-Benz,SLK 55 AMG,MBX,238,5.5,8,Auto(A7),Naturally Aspirated,A,Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2600,2,2,1,Two Seaters,Vehicle Specific 5-cycle label,N,N,N,N,Y,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,5W/40,Y,Yes,5,2000.0
63,2015,Mercedes-Benz,Mercedes-Benz,SLS AMG GT Coupe,MBX,273,6.2,8,Auto(AM7),Naturally Aspirated,AM,Automated Manual,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3800,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,0W40 / API-SF/CD,N,No,3,8000.0
64,2015,Mercedes-Benz,Mercedes-Benz,SLS AMG GT Roadster,MBX,274,6.2,8,Auto(AM7),Naturally Aspirated,AM,Automated Manual,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3800,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,GDI,Spark Ignition Direct Injection,N,0W40 / API-SF/CD,N,No,3,8000.0
65,2015,Mercedes-Benz,Mercedes-Benz,Smart fortwo (Convertible),MBX,703,1.0,3,Auto(AM5),Naturally Aspirated,AM,Automated Manual,5,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,1600,2,2,1,Two Seaters,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,8,
66,2015,Mercedes-Benz,Mercedes-Benz,Smart fortwo (COUPE),MBX,702,1.0,3,Auto(AM5),Naturally Aspirated,AM,Automated Manual,5,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,1600,2,2,1,Two Seaters,Vehicle Specific 5-cycle label,N,N,N,N,N,Y,Allows timing of the intake / exhaust valves to be changed while the engine is in operation,N,MFI,Multipoint/sequential fuel injection,N,5W-30,N,No,8,
67,2015,BMW,Mini,Mini Cooper Coupe,BMX,40,1.6,4,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1850,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,MFI,Multipoint/sequential fuel injection,Y,0W30,N,No,8,
68,2015,BMW,Mini,Mini Cooper Coupe,BMX,41,1.6,4,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1800,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,MFI,Multipoint/sequential fuel injection,Y,0W30,N,No,8,
69,2015,BMW,Mini,Mini Cooper Roadster,BMX,30,1.6,4,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,MFI,Multipoint/sequential fuel injection,Y,0W30,N,No,7,
70,2015,BMW,Mini,Mini Cooper Roadster,BMX,31,1.6,4,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,MFI,Multipoint/sequential fuel injection,Y,0W30,N,No,7,
71,2015,BMW,Mini,Mini Cooper S Coupe,BMX,52,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
72,2015,BMW,Mini,Mini Cooper S Coupe,BMX,53,1.6,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
73,2015,BMW,Mini,Mini Cooper S Roadster,BMX,50,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
74,2015,BMW,Mini,Mini Cooper S Roadster,BMX,51,1.6,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
75,2015,BMW,Mini,Mini John Cooper Works Coupe,BMX,70,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
76,2015,BMW,Mini,Mini John Cooper Works Coupe,BMX,71,1.6,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
77,2015,BMW,Mini,Mini John Cooper Works Roadster,BMX,72,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
78,2015,BMW,Mini,Mini John Cooper Works Roadster,BMX,73,1.6,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
79,2015,Nissan,NISSAN,370Z,NSX,56,3.7,6,Auto(S7),Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2700,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled, oil pressure driven",Y,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,5,2500.0
80,2015,Nissan,NISSAN,370Z,NSX,57,3.7,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2700,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled, oil pressure driven",Y,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,5,2500.0
81,2015,Nissan,NISSAN,370Z Roadster,NSX,58,3.7,6,Auto(S7),Naturally Aspirated,SA,Semi-Automatic,7,Y,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2700,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled, oil pressure driven",Y,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,5,2500.0
82,2015,Nissan,NISSAN,370Z Roadster,NSX,59,3.7,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,2850,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,"ECM controlled, oil pressure driven",Y,MFI,Multipoint/sequential fuel injection,N,SAE 5W-30,N,No,5,3250.0
83,2015,Porsche,Porsche,911 GT3,PRX,531,3.8,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3350,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,4,5750.0
84,2015,Porsche,Porsche,Boxster,PRX,202,2.7,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2200,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,
85,2015,Porsche,Porsche,Boxster,PRX,201,2.7,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2400,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,1000.0
86,2015,Porsche,Porsche,Boxster GTS,PRX,224,3.4,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2300,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,500.0
87,2015,Porsche,Porsche,Boxster GTS,PRX,223,3.4,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,5,2000.0
88,2015,Porsche,Porsche,Boxster S,PRX,222,3.4,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2400,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,1000.0
89,2015,Porsche,Porsche,Boxster S,PRX,221,3.4,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2500,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,5,1500.0
90,2015,Porsche,Porsche,Cayman,PRX,212,2.7,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2200,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,
91,2015,Porsche,Porsche,Cayman,PRX,211,2.7,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2400,2,2,1,Two Seaters,Derived 5-cycle label,N,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,1000.0
92,2015,Porsche,Porsche,Cayman GTS,PRX,234,3.4,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2300,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,500.0
93,2015,Porsche,Porsche,Cayman GTS,PRX,233,3.4,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2600,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,5,2000.0
94,2015,Porsche,Porsche,Cayman S,PRX,232,3.4,6,Auto(AM-S7),Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),7,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2400,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,6,1000.0
95,2015,Porsche,Porsche,Cayman S,PRX,231,3.4,6,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2500,2,2,1,Two Seaters,Derived 5-cycle label,Y,N,N,N,N,Y,Porsche VVT System,Y,GDI,Spark Ignition Direct Injection,N,0W40,N,No,5,1500.0
96,2015,aston martin,Aston Martin Lagonda Ltd,DB9,ASX,7,5.9,12,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3800,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Inlet and Exhaust Cam Phasing,N,MFI,Multipoint/sequential fuel injection,N,0W40,N,No,3,8000.0
97,2015,aston martin,Aston Martin Lagonda Ltd,Vanquish,ASX,9,6.0,12,Auto(S8),Naturally Aspirated,SA,Semi-Automatic,8,Y,N,R,"2-Wheel Drive, Rear",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3550,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,Inlet and exhaust cam phasing,N,MFI,Multipoint/sequential fuel injection,N,0W40,N,No,3,6750.0
98,2015,Ferrari,"Ferrari North America, Inc.",California T,FEX,250,3.9,8,Auto(AM7),Turbocharged,AM,Automated Manual,7,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3000,2,2,2,Minicompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,variable camshaft timing for exhaust and inlet,N,GDI,Spark Ignition Direct Injection,N,5W40,Y,Yes,4,4000.0
99,2015,Ferrari,"Ferrari North America, Inc.",California T,FEX,249,3.9,8,Auto(AM7),Turbocharged,AM,Automated Manual,7,N,N,R,"2-Wheel Drive, Rear",10.0,GPR,Gasoline (Premium Unleaded Required),MPG,miles per gallon,3150,2,2,2,Minicompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,variable camshaft timing for exhaust and inlet,N,GDI,Spark Ignition Direct Injection,N,5W40,N,No,4,4750.0
100,2015,FCA US LLC,FIAT,500,CRX,33,1.4,4,Auto(A6),Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2100,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MFI,Multipoint/sequential fuel injection,N,5W-40,N,No,7,
101,2015,FCA US LLC,FIAT,500,CRX,32,1.4,4,Auto(A6),Naturally Aspirated,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,MULTI-AIRE ELECTRO-HYDRAULIC CONTROL,Y,MFI,Multipoint/sequential fuel injection,N,5W-40,N,No,7,
102,2015,FCA US LLC,FIAT,500,CRX,35,1.4,4,Manual(M5),Turbocharged,M,Manual,5,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MFI,Multipoint/sequential fuel injection,N,5W-40,N,No,7,
103,2015,FCA US LLC,FIAT,500,CRX,34,1.4,4,Manual(M5),Naturally Aspirated,M,Manual,5,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1700,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,MULTI-AIRE ELECTRO-HYDRAULIC CONTROL,Y,MFI,Multipoint/sequential fuel injection,N,5W-40,N,No,8,
104,2015,FCA US LLC,FIAT,500 Abarth,CRX,36,1.4,4,Auto(A6),Turbocharged,A,Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2100,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MFI,Multipoint/sequential fuel injection,N,5W-40,N,No,7,
105,2015,FCA US LLC,FIAT,500 Abarth,CRX,37,1.4,4,Manual(M5),Turbocharged,M,Manual,5,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,MULTI-AIR ELECTRO-HYDRAULIC CONTROL,Y,MFI,Multipoint/sequential fuel injection,N,5W-40,N,No,7,
106,2015,Jaguar Land Rover L,Jaguar,XK,JLX,101,5.0,8,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3000,2,2,2,Minicompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,VVT on inlet & exhaust. Electronic control,Y,GDI,Spark Ignition Direct Injection,N,5W20 GF4,N,No,4,4000.0
107,2015,Jaguar Land Rover L,Jaguar,XK,JLX,103,5.0,8,Auto(S6),Supercharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3150,2,2,2,Minicompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,VVT on inlet & exhaust. Electronic control.,N,GDI,Spark Ignition Direct Injection,N,5W20 GF4,N,No,4,4750.0
108,2015,Jaguar Land Rover L,Jaguar,XK Convertible,JLX,104,5.0,8,Auto(S6),Supercharged,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3350,2,2,2,Minicompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,VVT on inlet & exhaust. Electronic control.,N,GDI,Spark Ignition Direct Injection,N,5W20 GF4,N,No,4,5750.0
109,2015,Jaguar Land Rover L,Jaguar,XK Convertible,JLX,102,5.0,8,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,R,"2-Wheel Drive, Rear",15.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,3150,2,2,2,Minicompact Cars,Derived 5-cycle label,Y,N,N,N,N,Y,VVT on inlet & exhaust. Electronic control,Y,GDI,Spark Ignition Direct Injection,N,5W20 GF4,N,No,4,4750.0
110,2015,BMW,Mini,Mini Cooper Convertible,BMX,36,1.6,4,Auto(S6),Naturally Aspirated,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,MFI,Multipoint/sequential fuel injection,Y,0W30,N,No,7,
111,2015,BMW,Mini,Mini Cooper Convertible,BMX,37,1.6,4,Manual(M6),Naturally Aspirated,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1900,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,MFI,Multipoint/sequential fuel injection,Y,0W30,N,No,7,
112,2015,BMW,Mini,Mini Cooper S Convertible,BMX,58,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
113,2015,BMW,Mini,Mini Cooper S Convertible,BMX,59,1.6,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
114,2015,BMW,Mini,Mini John Cooper Works Conv.,BMX,78,1.6,4,Auto(S6),Turbocharged,SA,Semi-Automatic,6,Y,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,2050,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
115,2015,BMW,Mini,Mini John Cooper Works Conv.,BMX,79,1.6,4,Manual(M6),Turbocharged,M,Manual,6,N,N,F,"2-Wheel Drive, Front",10.0,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,1950,2,2,2,Minicompact Cars,Derived 5-cycle label,N,N,N,N,N,Y,variable valve timing at inlet and outlet valves,Y,GDI,Spark Ignition Direct Injection,Y,0W30,N,No,7,
